特种印刷 纺织印染品 服装图案设计 特点 工艺,"特种印刷技术在纺织印染品中的应用对纺织品有着不同的要求。特种印刷技术综合了传统印刷技术的优势,将其应用于纺织印染品设计中使得纺织产品图案呈现出清晰、质量稳定、生产效率高等特点,对解决环境污染问题发挥出了重要的作用,有利于满足人们的个性化追求。介绍了特种印刷工艺,对特种印刷在纺织品中服装图案设计的特点进行分析,并概述了特种印刷及相关设计在纺织印染品中的应用。"
数字印刷技术;制版印刷;按需印刷;研究和发展;加网;绿色印刷;数字印刷设备;个性化印刷;可变信息印刷;印刷产品;,"时至今日,以高效快捷、节能环保和按需印刷为特点的数字印刷技术逐渐发展起来,并在印刷市场占有一席之地。它所带来的经济效益和社会效益有目共睹,已被当今社会广泛接受。虽然数字印刷技术在很多方面的优势是传统制版印刷不能企及的,但仍然存在一些难以解决和克服的问题,这也是今后数字印刷技术有待研究和发展的方向。在此笔者主要讨论数字印刷的技术特点,并重点对数字印刷现状"
绿色印刷;获证企业;认证企业;,"随着绿色环保工作的不断深入发展,越来越多的印刷企业申请并通过绿色印刷认证。据环保部网站统计消息显示,2016年1~4月份,全国新增绿色印刷获证企业共67家。其中,1月新增绿色印刷获证企业11家,2月新增绿色印刷获证企业7家,3月新增绿色印刷获证企业22家,4月新增绿色印刷获证企业27家。"
教辅材料;绿色印刷;中小学教科书;出版单位;印刷产品质量;认证资格;质量检查;中国环境标志;不合格;质量检测;,"据悉,陕西省新闻出版广电局、陕西省教育厅、陕西省环境保护厅联合下发《关于全省中小学教科书实施绿色印刷的通知》,自2016年9月1日起对全省中小学教辅材料实施绿色印刷。一、工作范围该通知所称中小学教辅材料是指与教科书配套,供中小学生使用的各种学习辅导、考试辅导等图书出版物,包括:教科书同步练习类出版物,寒暑假作业类出版物,中小学习题、试卷类出"
绿色印刷;成果报告;北京华联;印刷发行;成果分析;北京印刷学院;样本企业;装机量;数据统计;印刷技术;,"前言:为了持续推进绿色印刷实施工作,新闻出版广电总局印刷发行司2016年继续委托北京印刷学院开展了实施绿色印刷的成果评估工作。本次评估以江苏凤凰、北京华联、雅昌集团、东莞金杯、广州通泽、杭州科雷等300余家印刷、装备制造企业为样本,同时采集了全国31个省(区、市)教科书和票据绿色印刷的相关信息,采用现场调研、数据统计与分析等方法,完成了最终的成果分析报告。"
印刷文化史 书籍史 比较研究,"印刷文化史研究是现代西方历史学研究的一个显著学术增长点,是在西方印刷实践与经验的基础上,在印刷文化史的研究范式、研究方法、史料运用等方面建立起完善的学术研究话语体系。合理运用西方印刷文化史的理论工具,对推进中国印刷文化史的研究有重要的启示作用。"
绿色印刷;技术发展路线;印刷产业;印刷机械;编制委员会;北京印刷学院;宋延;在路上;化学研究所;供应链;,"实施绿色印刷六年以来,已有1100多家企业通过了绿色印刷认证,绿色印刷产业链也逐步向出版及材料制造领域延伸,绿色印刷标准体系逐步完善,原辅材料供应链已经建成。2014年8月,受中国印刷及设备器材工业协会《中国印刷产业技术发展路线图》编制委员会的委托,我有幸担任绿色印刷产业版块的主笔人。在中国印工协及印刷机械分会领导、行业专家、印刷装备制造及印刷企业领导的组织和指导下,与中科院化学研究所宋延林博士、贾志梅副研究员,北京印刷学院武淑琴副教授密切合作,顺利完成了《路线图》绿色印刷产业版块的编制任务。"
绿色印刷;印刷方式;节能减排;环保材料;后环节;印刷生产;印刷产品;生态环境;制版设备;为了人类;,"""绿色印刷""是一种可持续发展的印刷方式,不仅要保证印前、印刷、印后各环节要使用环保材料,同时还需要采用绿色的印刷工艺,节能减排,体现市场经济和环保事业的双赢,达到可持续发展的理念。政府节约型社会、可持续发展理念的大力宣传,给绿色印刷的发展带来了前所未有的机遇和挑战。绿"
流平剂 UV-LED光油 性能,"为了选出最适用于UV-LED光油的流平剂,为今后配制性能更为优异的UV-LED光油提供依据,选用有机硅类流平剂、聚丙烯酸酯类流平剂、溶剂型流平剂等3种流平剂分别制备光油样品,测试光油的黏度、表面张力、附着力和光泽度。结果表明,在几乎不改变黏度的前提下,有机硅类流平剂显著降低表面张力,提高润湿性和附着力,最佳用量下,所制UV-LED光油的光泽度较高,有机硅类流平剂比较适合UV-LED光油,并且可以用于食品接触场合,符合绿色环保要求。"
大豆油墨 可再生 应用现状,"大豆油墨作为新型环保油墨,在发达国家已有广泛的应用,本文主要从石油危机、环境保护的角度分析了大豆油墨产生的原因,从环保性、脱墨性、气味、可再生等四个方面分析了相对于传统油墨大豆油墨的优势,最后给出了大豆油墨在欧美、日本、中国等不同国家的应用现状,旨在推动其在中国的应用。"
水性油墨 聚合物 聚丙烯酸 聚氨酯,"水基油墨因其优良的环保性能受到了越来越多的关注。近些年迅速发展,有逐步取代溶剂性油墨的趋势。本文综述了用于水性油墨的水性聚合物连接料聚丙烯酸、聚氨酯的改性方法和合成工艺以及最近的研究进展。"
醇酸树脂 催干剂 金属印刷油墨,研究了植物油改性醇酸树脂的合成工艺。探讨了不同醇酸树脂及催干剂对金属印刷油墨性能的影响。
印刷电子 RFID PET 喷墨印刷,"无线射频识别技术(Radio Frequency Identification.RFID)日渐成熟,已在商品包装、运输、物流追溯等领域广泛应用。目前RFID标签的常用印制方法有蚀刻、柔版、丝网等,其中蚀刻印刷不环保、环境污染严重,柔板和丝网印刷制作周期长。而喷墨印刷是经计算机控制直接将功能性墨水转移到基材上,精度高、速度快、导电好、适用的材料广泛等优点。所以,将RFID标签天线用喷墨印刷形式,喷印在承印基材上是研究的趋势。本论文将以无颗粒型导电墨水采用喷墨印刷方式印制RFID标签天线,探究喷墨印刷方式印制RFID标签天线的工艺流程。主要研究内容是对现有的已研制出的无颗粒墨水进行测量优化,选出导电性优异、稳定性高的墨水,用IJDAS300A喷墨打印机在改性的聚对苯二甲酸乙二酯基材上喷印RFID标签天线。针对影响标签质量的各因素进行系统的分析研究,通过正交实验的方法印刷标签天线,最终确定喷墨印刷RFID标签的工艺参数,并最后对喷印的标签天线进行封装,用于衣服吊牌上,实现商品在物流中追随功能。课题通过实验得出以下几个方面结论:无颗粒型导电墨水加入表面活性保护剂PVP能够有效的提高墨水的稳定性。在20℃条件下,粘度为6.63cp,表面张力为28.1dyn/cm;通过控制电晕处理参数,经过电晕处理的聚对苯二甲酸乙二酯薄膜,提高了表面能,表面张力可增加(5-6)×10-3N/m,能够达到52×1 10-3N/m;通过正交试验,在IJDAS300A喷墨打印系统印刷标签天线,测量天线质量,最终确定了喷墨印刷工艺参数为:图像分辨率300DPI,烧结温度150℃,烧结时间20min。通过控制印刷工艺参数,用喷墨印刷方法能够喷印出优良的RFID标签天线,为实际生产提供参考和依据。"
水性油墨;印刷技术;印刷产品;易挥发性;人体健康;发展趋势;无溶剂型;生物降解材料;食品包装技术;承印物;,"本文对包装印刷产品中几种环保油墨的应用进行了详细介绍,并对绿色包装技术的应用进行分析,基于环保视角对包装印刷技术的发展趋势提出了几点个人看法,以供参考。包装印刷产品中环保油墨的应用1.水性油墨的应用就环保而言,水性油墨的应用具有十分重要的意义。它通过水作为溶剂,对环境与人体健康都不会构成威胁。此外,水性油墨的应用能够使由于易挥发性或易燃溶剂而"
印刷企业 质量成本管理 探索,"质量成本管理作为一门新兴的管理学科,可以帮助企业在质量损失成本方面进行识别、减少和消除。作为企业的管理工具,它可以使企业减少成本费用、提高产品质量、增加盈利能力、增强市场竞争力。质量成本从上个世纪中叶开始兴起,各类组织和个人根据不同的方式对质量成本进行定义,并呈现出种类繁多的理论观念和意识。随着在企业实际的生产经营过程中质量成本和质量成本管理的理论开始发挥着巨大的作用,这一理论在全世界被广泛使用。世界范围内颁布和实施的各种与质量成本有关的标准,对企业质量成本管理工作的开展和规范起到了推动和指导作用。当前我国印刷行业的经营环境发生很大变化,上到不断缩紧的环保政策正在侵蚀着印刷企业的生存空间,下到愈演愈烈的企业之间的恶性竞争,而消费者对产品需求的多样化、个性化趋势愈演愈烈,市场竞争也越来越激烈,企业的生存空间被不断压缩。因此,当代的印刷企业要想在严峻的经济环境下能够在市场中占有一席之地,就必须系统、深入地降低产品的质量成本,提高产品的质量水平,尽可能地满足客户需要,才能增加企业的经济效益,进而扩大企业的市场占有率。这就要求印刷企业必须高度重视质量成本管理,持续有效地开展质量成本管理工作。当前印刷企业的质量成本管理工作还不完善,仍然有一些漏洞和不足,因此本文对印刷行业质量成本管理过程中出现的问题进行系统分析的基础上,对如何加强和改进其质量成本管理进行了初步探索,希望能对印刷企业的生产实践起到指导和帮助作用。"
可穿戴电子 柔性传感器 印刷制造 人体监测,"随着智能终端的普及,可穿戴电子设备呈现出巨大的市场前景.传感器作为核心部件之一,将影响可穿戴设备的功能设计与未来发展.柔性可穿戴电子传感器具有轻薄便携、电学性能优异和集成度高等特点,使其成为最受关注的电学传感器之一.综述了近年来柔性可穿戴电子传感器的研究进展,包括压阻、电容、压电、力致发光和摩擦电等信号转换机理,金属、无机半导体、有机和碳材料等柔性可穿戴电子的常用材料,柔性电子传感器的印刷制造及其在体温和脉搏检测、表情识别和运动监测等方面的最新应用,最后提出了柔性可穿戴电子传感器面临的挑战与未来发展方向."
水性聚氨酯弹性体 抗水性 伸长率 油墨,"以聚四亚甲基醚二醇(PTMEG)、异佛尔酮二异氰酸酯(IPDI)、二羟甲基丙酸(DMPA)和三羟甲基丙烷(TMP)为主要原料,通过预聚物分散法制备出高性能水性聚氨酯弹性体。研究了R值[n(—NCO)∶n(—OH)]的变化,并着重考察了TMP用量对乳液外观、黏度、抗水性、稳定性和断裂伸长率等影响。结果表明:当R值=1.6、TMP=1.8%(wt,质量分数)时,制得的水性聚氨酯弹性油墨具有最佳的性能。"
民国 民营 出版 企业制度 世界书局,"出版,文化是目的,经济是手段。文化有物态、制度、行为、心态等多个层次,企业制度属于制度层次的文化,它也是一种文化传播现象。本论文的研究对象是“民国时期民营出版企业制度的构成要素、运行状况及其对企业绩效的影响”,以世界书局和大东书局作为中心案例,本论文主要借鉴文化学、传播学以及制度经济学等学科的理论展开研究。本论文的目标在于解决以下问题：(1)如何建立健全正式企业制度及其实施机制?(2)非正式企业制度可否为构建有文化特色的出版企业提供一种可能?如果可以,该如何构建?本论文的主体部分从正式企业制度和非正式企业制度两方面展开。正式企业制度主要包括产权制度,以及人事管理、生产管理、营销管理等管理活动中的制度成分,第一至第四章对此展开论述；非正式制度是企业成员行为文化和心态文化的集合体,主要包括企业经营者的价值观、企业习俗等,第五章对此进行探讨。产权是指人们围绕财产所形成的一系列关系,产权制度就是制度化的产权关系。第一章主要探讨世界书局、大东书局等企业的投资者们围绕“资本”这种重要的企业财产所形成的一系列关系。从民营出版企业的资本来源而言,民国时期民营出版企业主要通过发行股票的方式募集资本,但由于证券市场还处于幼稚时期,股票一般并不“上市”发行,主要由公司同人及其亲友认购；商务印书馆、中华书局、世界书局、大东书局的股票在1940年代曾经“上市”发行,受到投资者的拥趸。从民营出版企业的资本结构而论,民国时期的四大书局的资本结构中都有官僚资本的存在,不同的是,整个民国时期,商务和中华的官僚资本比例很低；早期的世界书局和大东书局,民间资本占主导地位,抗战以后,官僚资本开始大量注入,两家书局逐渐为官僚资本所控制。资本结构对出版企业的经营绩效和传播立场有重要的影响,通过对某一时期出版业整体资本结构的考察,我们大致可以判断这一时期的出版传媒生态。第二章探讨民营出版企业的人事管理制度及员工的罢工运动。人事管理是组织的管理职能之一,是有关人事方面的计划、组织、指挥、协调、控制等一系列管理工作的总称。民国时期,商务印书馆、中华书局、世界书局、大东书局等大型企业在人事管理管理制度上进行了有益的制度化尝试：除了高管和特聘编辑,大部分职员都是通过公开招考的方式进入公司,制度严格；民营出版企业的工资福利待遇较一般行业优厚,商务印书馆是民国时期最早实行8小时工作制的企业。同时企业员工尤其是印刷工人对企业的人事管理制度也进行过多次较大规模的抗争,制度化实践与员工抗争之间形成一种动态的平衡。第三章论述民营出版企业的生产管理制度。本章论述的是狭义的出版企业的生产活动,即选题、组稿、审稿、加工整理、发稿、看样等活动。世界书局和大东书局在书刊的生产管理上“有章可循”。世界书局和大东书局早期都是靠出版通俗书刊起家,选题策略是“做通俗文化的‘弄潮儿’”,制造了一波又一波的阅读浪潮；组稿方面,以优厚稿酬聘请“鸳鸯蝴蝶派”文人专职写稿,在一定程度上促进了现代稿酬制度的建立。世界书局和大东书局在实力壮大后都以教育出版为重心,在教科书的生产管理上,组建以“教学研究型”编辑为主的生产管理团队,在生产管理理念上,注重计划与创新。第四章探讨民营出版企业的营销管理制度,出版企业的营销主要包括广告宣传和发行。世界书局和大东书局在广告管理工作方面做得比较出色,制度比较完善。在广告传播机构方面,它们设置推广科作为广告管理工作的主体,既负责本版书刊的广告业务,同时还代理其他企业的广告；在广告传播媒媒介上,以日报和杂志为主体；在广告传播内容上,世界书局和大东书局从“通俗”走向“朴实”。管理层级结构和社会关系网络是民营出版企业发行管理工作中的“二重奏”。第五章探讨非正式企业制度,着重探讨民国时期杰出出版家的企业家精神。企业经营者的价值观和企业习俗是非正式企业制度的核心内容,企业家精神是经营者企业经营者价值观的集中体现。企业家精神主要有冒险精神、契约精神、创新精神、竞争精神、团结精神以及爱国精神等。总之,企业制度本质上是一种制度文化,它应该为出版企业的文化传播使命服务,同时出版企业也应该处理好社会效益与经济效益之间的关系。"
复合纳米银颗粒 烧结 热导率 结构稳定性 电导率 共格孪晶 化学烧结,"纳米银颗粒具有极大的表面能,这使得其在远低于块体银熔点的温度下即可表面熔化并实现烧结,所得的烧结体具有优秀的导热、导电性能。因此,纳米银颗粒作为用于大功率器件连接的热界面材料及用于柔性印制电路的喷墨导电用材料之一受到了广泛的关注。但是,目前报道的单一尺寸纳米银颗粒烧结体的性能面临诸多挑战。小尺寸纳米银颗粒烧结温度较低,然而其烧结体的孔隙率高、晶粒尺寸小并且缺陷较多;大尺寸纳米银颗粒烧结体的晶粒尺寸较大、缺陷较少,然而其烧结温度和烧结体孔隙率高。因此,本文设计了一种不同尺寸复合纳米银颗粒混合体,其中小尺寸银颗粒作为填料,用来提高初始堆垛密度并粘接大尺寸银颗粒;大尺寸银颗粒则作为骨架,起到减少初始晶粒缺陷并提高烧结结构稳定性的作用。通过采用大小颗粒复合的方式制备热界面材料和导电用墨水,以求改善纳米银烧结体导热性、服役可靠性和导电性。本文重点研究了复合纳米银颗粒的低温烧结机理,并分析了影响纳米银烧结体导热性、服役可靠性和导电性的因素及影响规律。本文通过化学还原法分别制备了平均粒径尺寸为11.9nm和52.8nm的纳米银颗粒,它们表面的有机包覆层均为柠檬酸根。将两种纳米银颗粒按照一定比例(质量比2:1)通过超声混合均匀制得复合纳米银颗粒。将复合纳米银颗粒与去离子水按照一定比例混合并搅拌均匀便制得复合纳米银膏。与其它单一尺寸纳米银膏相比,复合纳米银膏烧结体的孔隙率始终保持最低(在室温至250℃的烧结温度范围内孔隙率基本保持在25.5%左右);在烧结温度高于130℃后,复合纳米银膏烧结体的晶粒尺寸始终大于其它单一尺寸纳米银膏(烧结温度为250℃的复合纳米银膏烧结体的平均晶粒尺寸为36.8nm);复合纳米银膏烧结体的热导率始终高于其他单一尺寸纳米银膏,在250℃条件下烧结30min所得到的烧结体平均热导率能够达到278.5Wm-1K-1(约等于块体银热导率的65%)。其主要原因是:一方面该复合纳米银膏烧结体具有低而稳定的孔隙率和较大的晶粒尺寸,即烧结缺陷和晶体缺陷大幅减少;另一方面,通过透射电子显微镜(TEM)观察表明该复合纳米银膏烧结体内部存在大量的共格孪晶界,有利于提高烧结体导热性能。本文对复合纳米银膏的低温烧结机理进行了详细的讨论。通过表征差示扫描量热分析(DSC)热流曲线和热重(TG)曲线,分析了复合纳米银膏烧结过程中的放热峰分布及其形成原因;通过对比不同烧结温度形成的复合纳米银膏烧结体的拉曼光谱特征,提出了一种柠檬酸根与纳米银颗粒表面连接的结构模型并详细讨论了纳米银颗粒和柠檬酸根在低温烧结过程中的相互作用机制;通过TEM原位观察实验,揭示了组成复合纳米银膏的两种纳米银颗粒的自发烧结行为以及伴随的孪晶产生机制。本文对纳米银膏烧结体的尺寸不稳定机制进行了研究。通过表征纳米银膏烧结体在不同温度下的热膨胀行为结果表明,当服役温度高于初始烧结温度时几乎所有的单一尺寸纳米银膏烧结体将会发生剧烈收缩。但是,当烧结温度高于200℃时,复合纳米银膏烧结体的高温结构稳定性明显优于单一尺寸纳米银膏。值得说明的是,在250℃条件下烧结30min的复合纳米银膏的烧结体在30-600℃范围内具有稳定的热膨胀系数,这可能是由于一方面该烧结体处于相对稳定的状态,另一方面该烧结体内存在大量共格孪晶从而有效的阻挡了位错运动。在此基础上,使用复合纳米银膏作为中间层制备了Cu/Ag NPs/Cu三明治烧结互连结构并对其服役可靠性进行了研究。结果表明,复合纳米银膏烧结互连结构的服役可靠性明显优于单一尺寸纳米银膏烧结互连结构,并且烧结温度为250℃的复合纳米银膏烧结互连结构在50-200℃循环1000周前后的平均剪切强度分别可以达到41.80和28.75MPa,远高于在近似条件下锡基钎料互连结构的强度。此外,本文对复合纳米银膏烧结互连结构失效机制进行了详细分析。通过表征复合纳米银膏烧结互连结构的断面形貌,分析了在热循环测试前后其断裂模式的变化规律。本文使用复合纳米银颗粒、乙二醇和去离子水按照一定比例混合制备了复合纳米银墨水。该墨水可以通过喷墨打印的方式在相纸基板上实现可靠印刷。实验表明,复合纳米银墨水印刷图案的电阻率明显低于其它单一尺寸纳米银墨水;复合纳米银墨水印刷图案的电阻率随着烧结温度和印刷次数增加而减小,并且随着印刷次数的增加电阻率下降的速率逐渐降低。复合纳米银墨水具有优异的电导率和室温烧结能力。当烧结温度增加至180℃且厚度为1.7μm时,印刷图案的电阻率可以降低至3.54μΩcm,而室温烧结的印刷图案的电阻率最低可达5.64μΩcm。此外,本文对复合纳米银墨水的室温烧结机理进行了详细的讨论。研究发现,羟基可以有效地促进纳米银颗粒实现室温快速烧结,其原因是羟基可以取代纳米银颗粒表面的柠檬酸根,导致相邻纳米银颗粒之间失去电位平衡以及空间位阻效应,使得纳米颗粒开始团聚并形成烧结。"
巯基-烯光点击反应 UV-LED光聚合 光产碱剂 碱增殖剂,巯基光点击反应因具有高效快速反应条件温和产物收率高和操作简单等特点而备受关注成为近几年的研究热点之一本文分为三个部分介绍1巯基光点击反应辅助合成高官能度蓖麻油基聚氨酯丙烯酸酯通过巯基烯光点击反应合成了蓖麻油基多元醇然后以上述的蓖麻油基多元醇作为原料与异佛尔酮二异氰酸酯聚乙二醇及丙烯酸羟丙酯反应合成高官能度蓖麻油基聚氨酯丙烯酸酯COMEPUA通过1HNMRFTIR等对产物进行结构表征证实得到预期产物通过实时红外考察了合成的聚氨酯的UV光聚合性能并与普通蓖麻油基聚氨酯丙烯酸酯COPUA做比较COMEPUA在0098min时就能达到最大聚合速率854min1在极短的0195min时间内就能达到80的转化率而普通COPUA在0188min时达到最大聚合速率662min1在0260min内达到80的转化率此外还考察了COMEPUA紫外光固化膜的物理性能结果表明该聚氨酯具有较好的热稳定性附着力及硬度等2硫杂蒽酮二甲酰胺衍生物的合成及UVLED光聚合性能研究因具有的诸多显著优势UVLEDUVLightEmittingDiodes光聚合替代传统的高压汞灯固化方式成为目前的发展趋势但目前可用于UVLED光聚合的光引发剂甚少本章研究了三种硫杂蒽酮二甲酰胺衍生物在UVLED光照下的聚合性能通过实时红外对光聚合过程中单体的转化率进行监测结果表明这三种硫杂蒽酮二甲酰胺衍生物在UVLED光源照射下具有很好的自由基活性最大光聚合速率甚至可达3281且6min内终转化率均能达到95以上故该类衍生物可以用作UVLED光聚合体系中的光引发剂利用UVLED光引发方式安全穿透能力强的特点结合我们在硫杂蒽酮二甲酰胺化合物方面的理论研究基础有望大大拓展巯基烯点击反应的应用空间3光触发碱增殖控制巯基烯的迈克尔加成反应巯基光点击反应中的自由基反应并不是理想的点击化学类型存在着单体均聚及反应不可控等缺点单体的转化率低难以获得等计量的硫醚目标产物为此本章拟把光触发碱增殖反应和UVLED光聚合方式同时引入巯基烯点击反应中构筑一个具有较强普适性的高效光控的胺催化方法即基于UVLED光触发碱增殖反应的光化学点击法来解决巯基烯点击反应缺少较理想可控方法的缺陷本章合成了光产碱剂22硝基苯基丙基氧甲酰正己胺和碱增殖剂19芴甲氧甲酰正己胺光产碱剂在300nm以上有紫外吸收且光解产物为胺和苯乙烯类无自由基产生研究了溶液中的碱增殖反应利用该光产碱剂和碱增殖剂组成光触发碱增殖体系分别利用UV和UVLED光源触发碱增殖控制巯基烯反应通过实时红外监测巯基和烯类双键的红外吸收峰随光照时间的变化积分峰面积得到转化率曲线从而验证巯基烯是否等比例进行反应UVLED光触发碱增殖反应由于充分结合了UVLED光聚合方式安全穿透能力强的特点和增殖体系多米诺触发聚合的能力有望大大拓展巯基烯点击反应的应用空间
磺酸型水性聚氨酯 改性 植物油 水性油墨,随着人们环保意识的逐渐提高以及国家相关法律法规的更加完善溶剂型聚氨酯由于含有挥发性有机溶剂所引起的污染与排放问题越来越明显使用愈来愈受限制水性聚氨酯WPU是以水作为分散剂具有无毒无污染有机挥发物VOCs量低等优点已经逐渐开始取代溶剂型聚氨酯的使用广泛应用于胶黏剂涂料皮革涂饰等行业本论文主要探究了磺酸型水性聚氨酯的合成并针对耐水性差等缺陷进行了改性研究最后将所制得的磺酸型水性聚氨酯应用在水性油墨中以异佛尔酮二异氰酸酯IPDI聚己内酯二元醇PCL为主要原料乙二胺基乙磺酸钠AAS为亲水基乙二胺EDA为扩链剂采用预聚体法成功合成磺酸型水性聚氨酯SWPU经过粒径测试力学性能测试热稳定性分析等方式着重探讨亲水扩链剂用量AASR值14丁二醇BDO含量等因素对SWPU乳液与胶膜性能的影响并调整制备工艺优化合成路线确定最优方案实验结果表明当R1618亲水扩链剂AAS用量为3BDOPCL04时SWPU乳液粒径分布均匀贮存稳定性好力学性能优异综合性能最佳通过调整工艺确定预聚反应温度为80乙二胺后加入进行扩链乳化分散速度为2000rpm左右实验可控性强乳液性能稳定以天然植物油蓖麻油CO为改性剂对SWPU进行改性研究通过红外光谱粒径测试吸水率测试静态接触角测定力学性能测试热稳定性分析等方式考察了不同CO添加量对SWPU乳液及胶膜性能的影响测试结果表明随着CO添加量的增大乳液粒径逐渐增大CO的引入有利于提高胶膜的力学性能以及耐热性同时胶膜的耐水性也有了明显的提高但当CO添加量过大时分子间交联密度太大不利于乳液的分散导致乳化失败经实验研究当CO与PCL质量比为05时改性效果最优胶膜拉伸强度最大达到1515MPa断裂伸长率为119265胶膜耐水性最好接触角最大为9518利用2乙基己醇异辛醇对环氧大豆油进行开环合成新型大豆油多元醇并用该多元醇对磺酸型水性聚氨酯进行改性首先通过FTIR和1HNMR证实了大豆油多元醇的合成然后通过粒径测试力学性能测试吸水率静态接触角测定以及热稳定性分析等方式等考察了不同大豆油多元醇含量对SWPU乳液以及胶膜性能的影响结果表明随着大豆油多元醇含量的增加SWPU乳液粒径增大胶膜的吸水率逐渐减小胶膜拉伸强度增强而断裂伸长率却下降但当大豆油多元醇添加量过大时导致最后乳液无法分散乳化失败经研究当大豆油多元醇与PCL质量比为02时胶膜吸水率由5014减小至1227接触角为1033拉伸强度由816MPa增至2177MPa综合性能最佳热稳定性分析表明大豆油多元醇的引入有效改善了SWPU胶膜的耐热性能以自制的磺酸型水性聚氨酯乳液为连接料加入颜料适当助剂等配制成水性油墨分别考察了润湿分散剂用量与颜基比对水性油墨性能的影响从而得到了优化配方按优化后的配方配制了三种水墨通过对水墨的常规性能的测试表明经过蓖麻油与大豆油多元醇改性后的水性油墨附着力提高涂层的耐水也有了明显的提升具有广阔的应用前景
大豆油墨;印刷油墨;胶印油墨;溶剂型油墨;印品;美国报业协会;单张纸;连结料;植物油脂;脱墨;,"近年来,环保与健康已成为全球瞩目的问题。由于报纸、杂志等印刷品和生活息息相关,使得印刷油墨的环保问题倍受关注,环保型大豆油墨的研究和应用也越来越多地得到人们的重视。大豆油墨是指将大豆油轻度提纯后,与色素,填料和树脂等添加剂混合得到的一种胶印油墨,其替代传统石油,减少了化石原料有机物质的挥发,减轻了对环境的污染,符合"
纳米制造 绿色印刷 印刷电子 D打印 器件制造,"发展纳米制造技术是从纳米材料到器件规模化制造与应用发展的核心内容。传统的印刷技术主要是基于感光和刻蚀工艺,造成严重的环境污染和资源浪费。绿色印刷是一种增材制造技术,可以从源头大幅度降低能耗和减少环境污染。开发绿色印刷制造技术对我国相关产业的可持续发展具有重要的战略意义。同时,绿色印刷制造与传统微纳加工方法的结合,为器件的制造与集成提供了新的可能途径与方法,可望对产业制造技术产生变革性影响。文章介绍了纳米绿色印刷与器件制造技术项目的研究背景、项目目标与实施概况,以及已经取得的创新成果。"
标签印刷;饮料行业;市场研究机构;包装食品;亚太市场;固化速度;消费行业;出版领域;法规限制;快速固化;,"据Allied Ma rket Research(美国联合市场研究机构)推出的题为""全球UV固化油墨——2014—2020年市场机会及预测""的报告预计,全球UV固化油墨市场将于2020年达到35亿美元,2015—2020年间的复合年均增长率超过15.7%。由于包装食品及饮料行业的增长带动了标签印刷需求的上升,成为UV油墨的主要增长领域。新型的UVLED油墨技术将在多个方面逐步替代UV油墨。鉴于药品和消费品标签应用需求的增长,亚太市场有望见证UV标签油墨技术的快速增长。"
柔性版印刷 丙烯酸酯乳液 流变性能 功能性树脂 水性油墨,目前全球越来越重视环境保护和绿色安全包装印刷行业因其较高的VOCs排放量受到了严重冲击柔性版印刷因其低耗墨量且适宜采用水性油墨及优秀的印刷效果受到了包装印刷行业的青睐但现今市场上柔版印刷用水性油墨的品种较少且质量较差本论文以丙烯酸酯乳液树脂连接料及其相应的水性油墨为研究对象设计合成了系列不同结构的丙烯酸酯乳液连接料重点研究了丙烯酸酯乳液的基本结构性能及流变特性对水性油墨性能及其印刷效果的影响制备得到了在PPPE等塑料薄膜上具有优良黏附力印刷适应性好综合性能优异的水性油墨论文的主要工作如下1设计合成了系列核壳型丙烯酸酯乳液树脂研究了乳化体系单体组成分子量调节剂聚合工艺等对其性能的影响规律在此基础上以核壳型的丙烯酸酯乳液为连接料制备水性油墨研究了水性油墨的制备工艺和配方考察了水性油墨在PPPE等塑料薄膜上的印刷适应性和印刷质量研究发现以核壳型乳液为连接料制备的水性油墨具有附着力好干燥速度快的优点但是转移性差对柔性印刷机的印刷适应性不好印刷样品上存在严重的水纹现象2设计合成了系列具有非核壳结构的丙烯酸酯乳液详细研究了树脂的结构分子量调节剂玻璃化转变温度交联反应体系亲水性功能单体等因素对丙烯酸酯乳液性能的影响研究了相应的水性油墨的制备工艺和配方表征了水性油墨的粘度表面张力流变性能等考察了油墨的印刷适应性和在PPPE膜上的印刷质量研究发现适当降低乳液的玻璃化温度使用一定量的亲水单体和分子量调节剂都可以在一定程度上提高油墨对PPPE薄膜的粘结能力减轻出现水纹现象的程度合理地控制油墨的粘度以及使用一定量的流平剂和基材润湿剂也有助于减轻水纹现象的发生但是由于油墨在印刷机上的转移性较差因此其水纹现象仍很严重无法满足高档印刷产品的需求3设计合成了一种功能性树脂复合的丙烯酸酯乳液研究了功能性树脂用量中和度聚合工艺等对乳液的粒径表面张力流变性能等的影响以此乳液为连接料制备了水性油墨表征了油墨的基本性能并使用柔版印刷模拟仪IGTF1考察了油墨的印刷适应性和印刷质量研究发现当功能性树脂的使用量为35中和度为80时制备得到的乳液与其相应的水性油墨具有最佳的性能而且储存稳定性好功能性树脂的使用极大地提高了油墨的流平性和印刷转移性初步试验结果显示自制的柔印水性油墨的综合性能明显优于市面已有产品很好地解决了目前柔印水性油墨印刷产品上普遍存在的水纹现象严重的问题为后续进一步优化树脂结构和水性油墨配方进而获得满足工业化使用要求的高性能的柔印水性油墨奠定了坚实的基础
